laptop_ID,Inches,Memory,SSD_Flag,HDD_Flag,Storage_GB,Ram_GB,Company_std,OpSys_std,Weight_kg,Screen_W,Screen_H,PPI,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,Cpu_Brand_Intel,Cpu_Brand_Other,Gpu_Brand_Intel,Gpu_Brand_Nvidia,Gpu_Brand_Other,OS_Simplified_MacOS,OS_Simplified_Other,OS_Simplified_Windows
782,15.6,1TB HDD,0,1,1000.0,8,Dell,Windows,2.62,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
783,12.5,256GB SSD,1,0,256.0,4,HP,Windows,1.26,1366,768,125.36742798669837,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
784,15.6,2TB HDD,0,1,2000.0,12,Asus,Windows,2.3,1920,1080,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
785,15.6,512GB SSD,1,0,512.0,16,Lenovo,Windows,2.5,3840,2160,282.42399616439724,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
786,14.0,128GB SSD,1,0,128.0,4,Acer,Windows,1.8,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
787,14.0,512GB SSD,1,0,512.0,16,Other,Windows,1.95,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
788,15.6,128GB SSD,1,0,128.0,8,Asus,Windows,2.0,1920,1080,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
789,17.3,1TB SSD +  1TB HDD,1,1,2000.0,32,Dell,Windows,4.42,1920,1080,127.33567457123111,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
790,17.3,256GB SSD +  1TB HDD,1,1,1256.0,16,Asus,Windows,4.3,1920,1080,127.33567457123111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
791,14.0,512GB SSD,1,0,512.0,16,Toshiba,Windows,1.47,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
792,15.6,1TB HDD,0,1,1000.0,8,Lenovo,Other,2.2,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
793,14.0,512GB SSD,1,0,512.0,16,Lenovo,Windows,1.7,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
794,14.0,256GB SSD +  1TB HDD,1,1,1256.0,16,MSI,Windows,1.6,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
795,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,MSI,Windows,2.2,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
796,15.6,1TB HDD,0,1,1000.0,4,Lenovo,Windows,2.4,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
797,17.3,256GB SSD +  1TB HDD,1,1,1256.0,16,Acer,Windows,4.2,1920,1080,127.33567457123111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
798,15.6,256GB SSD,1,0,256.0,8,Dell,Windows,2.62,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
799,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,Asus,Windows,2.24,1920,1080,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
800,14.0,32GB Flash Storage,0,0,32.0,4,Other,Windows,1.22,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True
801,13.3,512GB SSD,1,0,512.0,8,Lenovo,Windows,1.37,1920,1080,165.6321180513006,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
802,15.6,256GB SSD,1,0,256.0,8,Lenovo,Windows,2.08,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
803,12.0,512GB Flash Storage,0,0,512.0,8,Apple,Mac,0.92,2304,1440,226.41554716935852,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
804,14.0,256GB SSD,1,0,256.0,8,Lenovo,Windows,1.42,2560,1440,209.8006828649808,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
805,14.0,32GB Flash Storage,0,0,32.0,4,Asus,Windows,1.63,1366,768,111.93520355955211,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
806,15.6,128GB SSD,1,0,128.0,8,Dell,Windows,1.95,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
807,13.9,256GB SSD,1,0,256.0,8,Lenovo,Windows,1.38,1920,1080,158.48253022174808,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
808,15.6,256GB SSD,1,0,256.0,8,Dell,Windows,2.0,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
809,15.6,256GB SSD,1,0,256.0,8,HP,Windows,3.14,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
810,15.6,256GB SSD,1,0,256.0,8,Asus,Windows,2.37,1920,1080,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
811,13.3,256GB SSD,1,0,256.0,8,Dell,Windows,1.29,1920,1080,165.6321180513006,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
812,15.6,256GB SSD,1,0,256.0,8,Dell,Windows,2.06,3840,2160,282.42399616439724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
813,11.6,128GB SSD,1,0,128.0,4,Dell,Windows,1.63,1366,768,135.0942111925629,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
814,12.5,256GB SSD,1,0,256.0,8,HP,Windows,1.26,1366,768,125.36742798669837,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
815,15.6,500GB HDD,0,1,500.0,4,Toshiba,Windows,2.1,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
816,15.6,2TB HDD,0,1,2000.0,8,HP,Windows,2.04,1366,768,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
817,15.6,512GB SSD,1,0,512.0,16,Dell,Windows,2.62,3840,2160,282.42399616439724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
818,15.6,1TB HDD,0,1,1000.0,4,Lenovo,Windows,2.4,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
819,17.3,1TB HDD,0,1,1000.0,12,HP,Windows,3.74,1920,1080,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
820,17.3,512GB SSD +  1TB HDD,1,1,1512.0,16,MSI,Windows,2.9,1920,1080,127.33567457123111,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
821,13.3,256GB SSD,1,0,256.0,8,Samsung,Windows,0.81,1920,1080,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
822,15.6,1TB HDD,0,1,1000.0,8,Dell,Windows,1.98,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
823,15.6,256GB SSD,1,0,256.0,8,Dell,Windows,2.18,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
824,14.0,256GB SSD,1,0,256.0,8,Lenovo,Windows,1.32,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
825,12.5,512GB SSD,1,0,512.0,16,Other,Windows,1.29,3840,2160,352.4651472131677,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
826,11.6,16GB Flash Storage,0,0,16.0,4,HP,Other,1.23,1366,768,135.0942111925629,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
827,17.3,128GB SSD +  1TB HDD,1,1,1128.0,16,Dell,Windows,4.36,1920,1080,127.33567457123111,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
828,14.0,500GB HDD,0,1,500.0,4,Dell,Windows,1.76,1366,768,111.93520355955211,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
829,15.6,500GB HDD,0,1,500.0,4,Lenovo,Windows,2.1,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
830,14.0,128GB SSD,1,0,128.0,4,Toshiba,Windows,1.25,1366,768,111.93520355955211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
831,14.0,512GB SSD,1,0,512.0,8,Lenovo,Windows,1.13,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
832,15.6,256GB SSD,1,0,256.0,8,MSI,Windows,2.4,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
833,14.0,256GB Flash Storage,0,0,256.0,8,Lenovo,Windows,1.13,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
834,14.0,128GB SSD,1,0,128.0,4,Toshiba,Windows,1.75,1366,768,111.93520355955211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
